source,destination,weight,long_hosp,lat_hosp,long_racf,lat_racf
763,483,1,145.410922367491,-36.35913925,145.660054,-35.919772
579,396,7,144.9789509,-37.8448389,145.088808,-37.839394
579,471,2,145.0585637,-37.7555989,145.088808,-37.839394
579,285,6,143.8476414,-37.5597424,145.088808,-37.839394
579,782,146,145.119799,-37.813761,145.088808,-37.839394
579,442,30,145.033675,-37.8619388,145.088808,-37.839394
579,742,1,145.220576,-37.977337,145.088808,-37.839394
579,525,40,144.9940109,-37.8168201,145.088808,-37.839394
579,229,2,145.1223061,-37.9200807,145.088808,-37.839394
579,661,3,145.2281658,-37.8486344,145.088808,-37.839394
579,133,3,144.956057,-37.799269,145.088808,-37.839394
579,286,3,143.846182217642,-37.55761185,145.088808,-37.839394
579,319,10,144.9744689,-37.8076887,145.088808,-37.839394
579,997,1,144.976056240715,-37.80778615,145.088808,-37.839394
413,471,1,145.0585637,-37.7555989,146.391074,-38.239031
413,140,106,146.533757,-38.196566,146.391074,-38.239031
413,128,1,145.927329,-38.172445,146.391074,-38.239031
9,471,74,145.0585637,-37.7555989,145.122141,-37.760782
9,782,41,145.119799,-37.813761,145.122141,-37.760782
9,442,1,145.033675,-37.8619388,145.122141,-37.760782
9,441,1,145.119557,-37.814554,145.122141,-37.760782
9,525,1,144.9940109,-37.8168201,145.122141,-37.760782
9,661,1,145.2281658,-37.8486344,145.122141,-37.760782
9,321,3,145.24932,-37.808333,145.122141,-37.760782
9,731,1,145.061589,-37.691614,145.122141,-37.760782
9,319,1,144.9744689,-37.8076887,145.122141,-37.760782
9,811,1,145.0149132,-37.6525206,145.122141,-37.760782
9,212,1,145.119504942929,-37.81774695,145.122141,-37.760782
285,475,1,142.473669,-38.369065,142.473669,-38.369065
285,141,245,142.4777231,-38.3750107,142.473669,-38.369065
285,695,6,142.479167390323,-38.3714579,142.473669,-38.369065
285,128,1,145.927329,-38.172445,142.473669,-38.369065
188,221,251,145.3151525,-37.9000695,145.289189,-37.852256
188,471,3,145.0585637,-37.7555989,145.289189,-37.852256
188,82,1,145.045488,-37.755479,145.289189,-37.852256
188,782,87,145.119799,-37.813761,145.289189,-37.852256
188,742,9,145.220576,-37.977337,145.289189,-37.852256
188,441,5,145.119557,-37.814554,145.289189,-37.852256
188,525,1,144.9940109,-37.8168201,145.289189,-37.852256
188,229,7,145.1223061,-37.9200807,145.289189,-37.852256
188,661,85,145.2281658,-37.8486344,145.289189,-37.852256
188,321,297,145.24932,-37.808333,145.289189,-37.852256
188,391,1,145.212101,-37.93859,145.289189,-37.852256
188,802,4,145.243516,-37.811248,145.289189,-37.852256
188,319,2,144.9744689,-37.8076887,145.289189,-37.852256
188,780,1,145.268859054061,-37.8555688,145.289189,-37.852256
188,779,1,144.976646,-37.8086576,145.289189,-37.852256
188,599,1,145.2250232,-37.8483563,145.289189,-37.852256
584,285,15,143.8476414,-37.5597424,143.88963,-37.559875
698,396,5,144.9789509,-37.8448389,144.9904359,-37.7925234
698,471,1,145.0585637,-37.7555989,144.9904359,-37.7925234
698,782,1,145.119799,-37.813761,144.9904359,-37.7925234
698,525,3,144.9940109,-37.8168201,144.9904359,-37.7925234
698,731,1,145.061589,-37.691614,144.9904359,-37.7925234
698,160,3,144.9562153,-37.7999274,144.9904359,-37.7925234
698,188,12,144.947596,-37.778987,144.9904359,-37.7925234
698,348,1,145.052732378461,-37.8084292,144.9904359,-37.7925234
698,319,112,144.9744689,-37.8076887,144.9904359,-37.7925234
698,997,3,144.976056240715,-37.80778615,144.9904359,-37.7925234
698,779,1,144.976646,-37.8086576,144.9904359,-37.7925234
338,881,2,145.050007,-38.225153,145.0605483,-38.237777
338,742,4,145.220576,-37.977337,145.0605483,-38.237777
338,466,138,145.1338638,-38.1536671,145.0605483,-38.237777
338,187,2,145.1338638,-38.1536671,145.0605483,-38.237777
338,740,24,145.1730469,-38.1506663,145.0605483,-38.237777
338,960,8,144.885347,-38.3614811,145.0605483,-38.237777
338,133,1,144.956057,-37.799269,145.0605483,-38.237777
338,946,2,145.0414,-38.223747,145.0605483,-38.237777
192,396,49,144.9789509,-37.8448389,145.005233,-37.90695
192,442,21,145.033675,-37.8619388,145.005233,-37.90695
192,525,3,144.9940109,-37.8168201,145.005233,-37.90695
192,466,1,145.1338638,-38.1536671,145.005233,-37.90695
192,229,5,145.1223061,-37.9200807,145.005233,-37.90695
192,420,21,145.0184922,-37.9613493,145.005233,-37.90695
261,396,19,144.9789509,-37.8448389,145.076273,-37.967672
261,496,1,144.991182481468,-37.911664,145.076273,-37.967672
261,442,10,145.033675,-37.8619388,145.076273,-37.967672
261,742,12,145.220576,-37.977337,145.076273,-37.967672
261,466,2,145.1338638,-38.1536671,145.076273,-37.967672
261,229,83,145.1223061,-37.9200807,145.076273,-37.967672
261,80,4,145.003343742385,-37.9426807,145.076273,-37.967672
261,740,4,145.1730469,-38.1506663,145.076273,-37.967672
261,420,83,145.0184922,-37.9613493,145.076273,-37.967672
261,746,2,145.192029603238,-37.9663045,145.076273,-37.967672
591,471,1,145.0585637,-37.7555989,145.169061302651,-37.8240741
591,548,1,145.155273,-37.832849,145.169061302651,-37.8240741
591,782,57,145.119799,-37.813761,145.169061302651,-37.8240741
591,229,1,145.1223061,-37.9200807,145.169061302651,-37.8240741
591,661,8,145.2281658,-37.8486344,145.169061302651,-37.8240741
591,321,131,145.24932,-37.808333,145.169061302651,-37.8240741
591,1000,4,145.164381,-37.853991,145.169061302651,-37.8240741
591,319,6,144.9744689,-37.8076887,145.169061302651,-37.8240741
591,208,2,144.9841621,-37.8117913,145.169061302651,-37.8240741
396,59,11,146.879975,-36.1321837,146.458585,-36.057304
396,472,16,146.919771387,-36.084404228,146.458585,-36.057304
396,297,26,146.313804133264,-36.35411275,146.458585,-36.057304
638,919,1,144.222389,-37.599578,144.221752,-37.599953
638,285,26,143.8476414,-37.5597424,144.221752,-37.599953
638,306,7,144.88738,-37.792388,144.221752,-37.599953
638,415,2,144.558226284917,-37.6874637,144.221752,-37.599953
638,286,13,143.846182217642,-37.55761185,144.221752,-37.599953
811,396,1,144.9789509,-37.8448389,146.275599,-38.17686
811,104,1,145.280789,-38.113052,146.275599,-38.17686
811,742,2,145.220576,-37.977337,146.275599,-38.17686
811,229,1,145.1223061,-37.9200807,146.275599,-38.17686
811,860,1,145.0596757,-37.6982468,146.275599,-38.17686
811,140,685,146.533757,-38.196566,146.275599,-38.17686
811,279,3,146.4120085,-38.2277828,146.275599,-38.17686
811,160,1,144.9562153,-37.7999274,146.275599,-38.17686
811,319,1,144.9744689,-37.8076887,146.275599,-38.17686
811,128,11,145.927329,-38.172445,146.275599,-38.17686
179,321,1,145.24932,-37.808333,145.228581,-37.803627
179,319,1,144.9744689,-37.8076887,145.228581,-37.803627
275,221,1,145.3151525,-37.9000695,145.26042,-37.799126
275,782,5,145.119799,-37.813761,145.26042,-37.799126
275,661,6,145.2281658,-37.8486344,145.26042,-37.799126
275,321,49,145.24932,-37.808333,145.26042,-37.799126
26,396,1,144.9789509,-37.8448389,144.93886574756,-37.76006535
26,471,5,145.0585637,-37.7555989,144.93886574756,-37.76006535
26,144,1,144.971707,-37.756482,144.93886574756,-37.76006535
26,525,4,144.9940109,-37.8168201,144.93886574756,-37.76006535
26,306,2,144.88738,-37.792388,144.93886574756,-37.76006535
26,241,25,144.9587474,-37.7546374,144.93886574756,-37.76006535
26,133,88,144.956057,-37.799269,144.93886574756,-37.76006535
26,188,76,144.947596,-37.778987,144.93886574756,-37.76006535
26,319,63,144.9744689,-37.8076887,144.93886574756,-37.76006535
26,758,1,144.815846115986,-37.7594624,144.93886574756,-37.76006535
26,811,1,145.0149132,-37.6525206,144.93886574756,-37.76006535
26,900,1,144.9494607,-37.7932412,144.93886574756,-37.76006535
484,221,3,145.3151525,-37.9000695,145.172682,-37.842917
484,471,1,145.0585637,-37.7555989,145.172682,-37.842917
484,548,1,145.155273,-37.832849,145.172682,-37.842917
484,782,39,145.119799,-37.813761,145.172682,-37.842917
484,442,2,145.033675,-37.8619388,145.172682,-37.842917
484,525,1,144.9940109,-37.8168201,145.172682,-37.842917
484,661,9,145.2281658,-37.8486344,145.172682,-37.842917
484,321,4,145.24932,-37.808333,145.172682,-37.842917
484,1000,1,145.164381,-37.853991,145.172682,-37.842917
652,495,1,144.913418,-37.683982,144.825453,-37.759468
652,306,81,144.88738,-37.792388,144.825453,-37.759468
652,241,2,144.9587474,-37.7546374,144.825453,-37.759468
652,133,3,144.956057,-37.799269,144.825453,-37.759468
652,188,8,144.947596,-37.778987,144.825453,-37.759468
652,319,1,144.9744689,-37.8076887,144.825453,-37.759468
652,758,238,144.815846115986,-37.7594624,144.825453,-37.759468
652,950,4,144.698951,-37.885669,144.825453,-37.759468
652,147,1,144.89156,-37.862395,144.825453,-37.759468
918,184,1,144.357557168236,-38.15179795,144.342942,-38.204978
147,145,1,144.284141,-36.749253,142.916264,-35.980234
147,949,1,143.246848,-36.609559,142.916264,-35.980234
147,374,2,143.556269803699,-35.340599,142.916264,-35.980234
147,540,1,142.2092377,-36.7118674,142.916264,-35.980234
48,782,4,145.119799,-37.813761,145.317486,-37.781228
48,661,2,145.2281658,-37.8486344,145.317486,-37.781228
48,321,12,145.24932,-37.808333,145.317486,-37.781228
902,221,1,145.3151525,-37.9000695,145.515987,-37.661943
902,782,2,145.119799,-37.813761,145.515987,-37.661943
902,441,1,145.119557,-37.814554,145.515987,-37.661943
902,661,3,145.2281658,-37.8486344,145.515987,-37.661943
902,321,61,145.24932,-37.808333,145.515987,-37.661943
902,802,1,145.243516,-37.811248,145.515987,-37.661943
902,319,1,144.9744689,-37.8076887,145.515987,-37.661943
902,694,2,145.351376,-37.7565429,145.515987,-37.661943
199,471,25,145.0585637,-37.7555989,145.001558957136,-37.7178646
199,782,1,145.119799,-37.813761,145.001558957136,-37.7178646
199,731,1,145.061589,-37.691614,145.001558957136,-37.7178646
199,811,12,145.0149132,-37.6525206,145.001558957136,-37.7178646
879,141,149,142.4777231,-38.3750107,142.51741,-38.382731
879,695,4,142.479167390323,-38.3714579,142.51741,-38.382731
879,319,1,144.9744689,-37.8076887,142.51741,-38.382731
398,221,1,145.3151525,-37.9000695,145.1886021,-37.9078193
398,782,1,145.119799,-37.813761,145.1886021,-37.9078193
398,442,1,145.033675,-37.8619388,145.1886021,-37.9078193
398,742,5,145.220576,-37.977337,145.1886021,-37.9078193
398,229,13,145.1223061,-37.9200807,145.1886021,-37.9078193
398,661,4,145.2281658,-37.8486344,145.1886021,-37.9078193
398,391,1,145.212101,-37.93859,145.1886021,-37.9078193
398,740,1,145.1730469,-38.1506663,145.1886021,-37.9078193
398,301,1,145.14524,-37.88497,145.1886021,-37.9078193
516,396,4,144.9789509,-37.8448389,145.123839,-37.912744000000004
516,782,5,145.119799,-37.813761,145.123839,-37.912744000000004
516,442,9,145.033675,-37.8619388,145.123839,-37.912744000000004
516,894,1,145.346076,-38.042334,145.123839,-37.912744000000004
516,742,38,145.220576,-37.977337,145.123839,-37.912744000000004
516,525,1,144.9940109,-37.8168201,145.123839,-37.912744000000004
516,229,183,145.1223061,-37.9200807,145.123839,-37.912744000000004
516,529,34,145.076853,-37.954662,145.123839,-37.912744000000004
516,420,3,145.0184922,-37.9613493,145.123839,-37.912744000000004
516,118,1,144.99865945,-37.85510835,145.123839,-37.912744000000004
516,779,1,144.976646,-37.8086576,145.123839,-37.912744000000004
384,229,4,145.1223061,-37.9200807,145.144719,-37.974639
197,145,17,144.284141,-36.749253,144.596439,-37.468516
197,442,1,145.033675,-37.8619388,144.596439,-37.468516
197,195,1,144.145291480645,-37.33721345,144.596439,-37.468516
197,101,2,144.984064902876,-37.811073,144.596439,-37.468516
197,525,5,144.9940109,-37.8168201,144.596439,-37.468516
197,306,16,144.88738,-37.792388,144.596439,-37.468516
197,241,31,144.9587474,-37.7546374,144.596439,-37.468516
197,500,1,144.95710847477,-37.7982862,144.596439,-37.468516
197,160,2,144.9562153,-37.7999274,144.596439,-37.468516
197,133,25,144.956057,-37.799269,144.596439,-37.468516
197,188,73,144.947596,-37.778987,144.596439,-37.468516
197,319,14,144.9744689,-37.8076887,144.596439,-37.468516
197,997,2,144.976056240715,-37.80778615,144.596439,-37.468516
197,758,47,144.815846115986,-37.7594624,144.596439,-37.468516
197,779,2,144.976646,-37.8086576,144.596439,-37.468516
155,471,3,145.0585637,-37.7555989,145.195316209378,-37.77129345
155,548,1,145.155273,-37.832849,145.195316209378,-37.77129345
155,782,65,145.119799,-37.813761,145.195316209378,-37.77129345
155,441,1,145.119557,-37.814554,145.195316209378,-37.77129345
155,661,2,145.2281658,-37.8486344,145.195316209378,-37.77129345
155,321,6,145.24932,-37.808333,145.195316209378,-37.77129345
155,319,1,144.9744689,-37.8076887,145.195316209378,-37.77129345
155,208,1,144.9841621,-37.8117913,145.195316209378,-37.77129345
155,811,1,145.0149132,-37.6525206,145.195316209378,-37.77129345
155,779,1,144.976646,-37.8086576,145.195316209378,-37.77129345
682,396,14,144.9789509,-37.8448389,144.961256,-37.8369
682,780,1,145.268859054061,-37.8555688,144.961256,-37.8369
406,471,66,145.0585637,-37.7555989,145.094062,-37.706935
406,82,1,145.045488,-37.755479,145.094062,-37.706935
406,782,5,145.119799,-37.813761,145.094062,-37.706935
406,321,1,145.24932,-37.808333,145.094062,-37.706935
406,731,1,145.061589,-37.691614,145.094062,-37.706935
406,811,8,145.0149132,-37.6525206,145.094062,-37.706935
621,285,12,143.8476414,-37.5597424,142.381913,-36.252499
621,145,1,144.284141,-36.749253,142.381913,-36.252499
621,571,2,142.936307,-37.279771,142.381913,-36.252499
621,949,1,143.246848,-36.609559,142.381913,-36.252499
621,188,1,144.947596,-37.778987,142.381913,-36.252499
621,931,11,142.3819587,-36.2531827,142.381913,-36.252499
621,286,6,143.846182217642,-37.55761185,142.381913,-36.252499
621,657,3,142.780901,-37.058849,142.381913,-36.252499
621,540,143,142.2092377,-36.7118674,142.381913,-36.252499
183,396,2,144.9789509,-37.8448389,145.102337,-37.828286
183,782,98,145.119799,-37.813761,145.102337,-37.828286
183,442,29,145.033675,-37.8619388,145.102337,-37.828286
183,441,3,145.119557,-37.814554,145.102337,-37.828286
183,525,23,144.9940109,-37.8168201,145.102337,-37.828286
183,229,1,145.1223061,-37.9200807,145.102337,-37.828286
183,661,7,145.2281658,-37.8486344,145.102337,-37.828286
183,321,4,145.24932,-37.808333,145.102337,-37.828286
183,188,1,144.947596,-37.778987,145.102337,-37.828286
183,319,6,144.9744689,-37.8076887,145.102337,-37.828286
183,997,1,144.976056240715,-37.80778615,145.102337,-37.828286
876,396,1,144.9789509,-37.8448389,145.250947462668,-37.9256944
876,221,87,145.3151525,-37.9000695,145.250947462668,-37.9256944
876,471,1,145.0585637,-37.7555989,145.250947462668,-37.9256944
876,82,1,145.045488,-37.755479,145.250947462668,-37.9256944
876,782,10,145.119799,-37.813761,145.250947462668,-37.9256944
876,894,1,145.346076,-38.042334,145.250947462668,-37.9256944
876,492,1,145.016733,-37.8823815,145.250947462668,-37.9256944
876,742,56,145.220576,-37.977337,145.250947462668,-37.9256944
876,229,30,145.1223061,-37.9200807,145.250947462668,-37.9256944
876,661,21,145.2281658,-37.8486344,145.250947462668,-37.9256944
876,321,7,145.24932,-37.808333,145.250947462668,-37.9256944
876,1000,6,145.164381,-37.853991,145.250947462668,-37.9256944
876,160,1,144.9562153,-37.7999274,145.250947462668,-37.9256944
876,449,1,145.121471756366,-37.9186257,145.250947462668,-37.9256944
876,319,1,144.9744689,-37.8076887,145.250947462668,-37.9256944
509,396,20,144.9789509,-37.8448389,145.003978,-37.902394
509,496,5,144.991182481468,-37.911664,145.003978,-37.902394
509,442,19,145.033675,-37.8619388,145.003978,-37.902394
509,492,1,145.016733,-37.8823815,145.003978,-37.902394
509,525,2,144.9940109,-37.8168201,145.003978,-37.902394
509,229,3,145.1223061,-37.9200807,145.003978,-37.902394
509,241,1,144.9587474,-37.7546374,145.003978,-37.902394
509,420,13,145.0184922,-37.9613493,145.003978,-37.902394
509,779,3,144.976646,-37.8086576,145.003978,-37.902394
389,396,3,144.9789509,-37.8448389,145.291588900431,-38.13610875
389,471,1,145.0585637,-37.7555989,145.291588900431,-38.13610875
389,894,346,145.346076,-38.042334,145.291588900431,-38.13610875
389,964,1,145.056943,-37.9604882,145.291588900431,-38.13610875
389,742,234,145.220576,-37.977337,145.291588900431,-38.13610875
389,466,169,145.1338638,-38.1536671,145.291588900431,-38.13610875
389,81,1,145.34499977697,-38.03447465,145.291588900431,-38.13610875
389,229,19,145.1223061,-37.9200807,145.291588900431,-38.13610875
389,391,1,145.212101,-37.93859,145.291588900431,-38.13610875
389,187,3,145.1338638,-38.1536671,145.291588900431,-38.13610875
389,740,48,145.1730469,-38.1506663,145.291588900431,-38.13610875
389,746,3,145.192029603238,-37.9663045,145.291588900431,-38.13610875
389,32,1,145.345522,-38.034203,145.291588900431,-38.13610875
106,221,89,145.3151525,-37.9000695,145.297711,-37.897847
106,782,6,145.119799,-37.813761,145.297711,-37.897847
106,742,5,145.220576,-37.977337,145.297711,-37.897847
106,229,1,145.1223061,-37.9200807,145.297711,-37.897847
106,661,2,145.2281658,-37.8486344,145.297711,-37.897847
106,321,7,145.24932,-37.808333,145.297711,-37.897847
106,1000,4,145.164381,-37.853991,145.297711,-37.897847
241,396,5,144.9789509,-37.8448389,145.1401904,-37.9492485
241,782,1,145.119799,-37.813761,145.1401904,-37.9492485
241,496,1,144.991182481468,-37.911664,145.1401904,-37.9492485
241,442,2,145.033675,-37.8619388,145.1401904,-37.9492485
241,742,43,145.220576,-37.977337,145.1401904,-37.9492485
241,441,1,145.119557,-37.814554,145.1401904,-37.9492485
241,466,1,145.1338638,-38.1536671,145.1401904,-37.9492485
241,229,207,145.1223061,-37.9200807,145.1401904,-37.9492485
241,523,1,145.060793,-37.867104,145.1401904,-37.9492485
241,110,1,145.194748218057,-37.81030805,145.1401904,-37.9492485
241,391,3,145.212101,-37.93859,145.1401904,-37.9492485
241,160,1,144.9562153,-37.7999274,145.1401904,-37.9492485
241,420,6,145.0184922,-37.9613493,145.1401904,-37.9492485
241,746,3,145.192029603238,-37.9663045,145.1401904,-37.9492485
241,319,1,144.9744689,-37.8076887,145.1401904,-37.9492485
316,396,10,144.9789509,-37.8448389,145.007582,-37.95149
316,496,1,144.991182481468,-37.911664,145.007582,-37.95149
316,229,3,145.1223061,-37.9200807,145.007582,-37.95149
316,80,1,145.003343742385,-37.9426807,145.007582,-37.95149
316,420,19,145.0184922,-37.9613493,145.007582,-37.95149
316,997,1,144.976056240715,-37.80778615,145.007582,-37.95149
380,471,2,145.0585637,-37.7555989,145.088147,-37.654648
380,731,1,145.061589,-37.691614,145.088147,-37.654648
380,811,43,145.0149132,-37.6525206,145.088147,-37.654648
380,779,1,144.976646,-37.8086576,145.088147,-37.654648
166,396,10,144.9789509,-37.8448389,144.948354,-37.842335
166,188,1,144.947596,-37.778987,144.948354,-37.842335
166,319,1,144.9744689,-37.8076887,144.948354,-37.842335
842,471,2,145.0585637,-37.7555989,144.811004864161,-37.7613245
842,495,1,144.913418,-37.683982,144.811004864161,-37.7613245
842,306,25,144.88738,-37.792388,144.811004864161,-37.7613245
842,229,4,145.1223061,-37.9200807,144.811004864161,-37.7613245
842,1000,1,145.164381,-37.853991,144.811004864161,-37.7613245
842,133,4,144.956057,-37.799269,144.811004864161,-37.7613245
842,208,1,144.9841621,-37.8117913,144.811004864161,-37.7613245
842,758,85,144.815846115986,-37.7594624,144.811004864161,-37.7613245
842,811,2,145.0149132,-37.6525206,144.811004864161,-37.7613245
842,779,1,144.976646,-37.8086576,144.811004864161,-37.7613245
362,782,2,145.119799,-37.813761,145.188393,-37.933333
362,442,2,145.033675,-37.8619388,145.188393,-37.933333
362,894,2,145.346076,-38.042334,145.188393,-37.933333
362,742,125,145.220576,-37.977337,145.188393,-37.933333
362,81,1,145.34499977697,-38.03447465,145.188393,-37.933333
362,229,106,145.1223061,-37.9200807,145.188393,-37.933333
362,661,7,145.2281658,-37.8486344,145.188393,-37.933333
362,506,1,145.062994,-37.921492,145.188393,-37.933333
362,391,9,145.212101,-37.93859,145.188393,-37.933333
362,740,1,145.1730469,-38.1506663,145.188393,-37.933333
362,802,1,145.243516,-37.811248,145.188393,-37.933333
362,746,2,145.192029603238,-37.9663045,145.188393,-37.933333
362,286,1,143.846182217642,-37.55761185,145.188393,-37.933333
362,779,1,144.976646,-37.8086576,145.188393,-37.933333
362,301,2,145.14524,-37.88497,145.188393,-37.933333
395,881,9,145.050007,-38.225153,145.058859,-38.25035
395,742,2,145.220576,-37.977337,145.058859,-38.25035
395,466,279,145.1338638,-38.1536671,145.058859,-38.25035
395,229,4,145.1223061,-37.9200807,145.058859,-38.25035
395,740,62,145.1730469,-38.1506663,145.058859,-38.25035
395,960,19,144.885347,-38.3614811,145.058859,-38.25035
395,421,1,145.1540492,-38.1518552,145.058859,-38.25035
395,946,11,145.0414,-38.223747,145.058859,-38.25035
40,525,1,144.9940109,-37.8168201,144.849696,-37.744664
40,306,48,144.88738,-37.792388,144.849696,-37.744664
40,241,6,144.9587474,-37.7546374,144.849696,-37.744664
40,133,2,144.956057,-37.799269,144.849696,-37.744664
40,188,4,144.947596,-37.778987,144.849696,-37.744664
40,319,5,144.9744689,-37.8076887,144.849696,-37.744664
40,758,49,144.815846115986,-37.7594624,144.849696,-37.744664
40,950,1,144.698951,-37.885669,144.849696,-37.744664
609,396,1,144.9789509,-37.8448389,145.062917404361,-37.82121065
609,471,8,145.0585637,-37.7555989,145.062917404361,-37.82121065
609,782,83,145.119799,-37.813761,145.062917404361,-37.82121065
609,442,34,145.033675,-37.8619388,145.062917404361,-37.82121065
609,206,1,145.008873,-37.85412,145.062917404361,-37.82121065
609,441,7,145.119557,-37.814554,145.062917404361,-37.82121065
609,525,44,144.9940109,-37.8168201,145.062917404361,-37.82121065
609,229,1,145.1223061,-37.9200807,145.062917404361,-37.82121065
609,661,3,145.2281658,-37.8486344,145.062917404361,-37.82121065
609,500,1,144.95710847477,-37.7982862,145.062917404361,-37.82121065
609,348,2,145.052732378461,-37.8084292,145.062917404361,-37.82121065
609,319,16,144.9744689,-37.8076887,145.062917404361,-37.82121065
609,779,1,144.976646,-37.8086576,145.062917404361,-37.82121065
459,711,1,144.261495,-36.7624286,143.234002,-36.079249
459,145,82,144.284141,-36.749253,143.234002,-36.079249
459,286,1,143.846182217642,-37.55761185,143.234002,-36.079249
459,17,2,144.2633801,-36.761159,143.234002,-36.079249
459,374,3,143.556269803699,-35.340599,143.234002,-36.079249
191,896,1,142.030184,-37.737543,142.01843,-37.746117
858,306,4,144.88738,-37.792388,144.719114,-37.5771609
858,241,1,144.9587474,-37.7546374,144.719114,-37.5771609
858,133,2,144.956057,-37.799269,144.719114,-37.5771609
858,188,2,144.947596,-37.778987,144.719114,-37.5771609
858,758,20,144.815846115986,-37.7594624,144.719114,-37.5771609
45,471,4,145.0585637,-37.7555989,145.059959,-37.647814
45,731,1,145.061589,-37.691614,145.059959,-37.647814
45,811,33,145.0149132,-37.6525206,145.059959,-37.647814
821,894,1,145.346076,-38.042334,145.236760402485,-38.45972025
821,742,12,145.220576,-37.977337,145.236760402485,-38.45972025
821,525,3,144.9940109,-37.8168201,145.236760402485,-38.45972025
821,466,3,145.1338638,-38.1536671,145.236760402485,-38.45972025
821,667,1,145.951417,-38.487597,145.236760402485,-38.45972025
821,229,2,145.1223061,-37.9200807,145.236760402485,-38.45972025
821,140,3,146.533757,-38.196566,145.236760402485,-38.45972025
821,740,2,145.1730469,-38.1506663,145.236760402485,-38.45972025
821,133,1,144.956057,-37.799269,145.236760402485,-38.45972025
821,32,1,145.345522,-38.034203,145.236760402485,-38.45972025
821,319,1,144.9744689,-37.8076887,145.236760402485,-38.45972025
883,396,12,144.9789509,-37.8448389,145.018329096563,-37.9600766
883,496,1,144.991182481468,-37.911664,145.018329096563,-37.9600766
883,442,6,145.033675,-37.8619388,145.018329096563,-37.9600766
883,101,1,144.984064902876,-37.811073,145.018329096563,-37.9600766
883,956,1,145.05448312418,-37.8462317,145.018329096563,-37.9600766
883,525,1,144.9940109,-37.8168201,145.018329096563,-37.9600766
883,229,7,145.1223061,-37.9200807,145.018329096563,-37.9600766
883,80,1,145.003343742385,-37.9426807,145.018329096563,-37.9600766
883,420,58,145.0184922,-37.9613493,145.018329096563,-37.9600766
202,396,2,144.9789509,-37.8448389,145.0546945,-38.2472913
202,881,7,145.050007,-38.225153,145.0546945,-38.2472913
202,742,12,145.220576,-37.977337,145.0546945,-38.2472913
202,466,437,145.1338638,-38.1536671,145.0546945,-38.2472913
202,391,2,145.212101,-37.93859,145.0546945,-38.2472913
202,187,9,145.1338638,-38.1536671,145.0546945,-38.2472913
202,740,52,145.1730469,-38.1506663,145.0546945,-38.2472913
202,960,28,144.885347,-38.3614811,145.0546945,-38.2472913
202,420,2,145.0184922,-37.9613493,145.0546945,-38.2472913
202,946,25,145.0414,-38.223747,145.0546945,-38.2472913
19,396,14,144.9789509,-37.8448389,145.063936,-37.871841
19,782,5,145.119799,-37.813761,145.063936,-37.871841
19,496,1,144.991182481468,-37.911664,145.063936,-37.871841
19,442,26,145.033675,-37.8619388,145.063936,-37.871841
19,492,1,145.016733,-37.8823815,145.063936,-37.871841
19,101,1,144.984064902876,-37.811073,145.063936,-37.871841
19,525,4,144.9940109,-37.8168201,145.063936,-37.871841
19,229,1,145.1223061,-37.9200807,145.063936,-37.871841
19,420,2,145.0184922,-37.9613493,145.063936,-37.871841
119,128,1,145.927329,-38.172445,146.269233,-38.173985
797,657,1,142.780901,-37.058849,142.208729,-36.714062
797,540,74,142.2092377,-36.7118674,142.208729,-36.714062
325,540,7,142.2092377,-36.7118674,142.217275,-36.711496
262,396,12,144.9789509,-37.8448389,145.060194,-37.824297
262,471,1,145.0585637,-37.7555989,145.060194,-37.824297
262,782,33,145.119799,-37.813761,145.060194,-37.824297
262,442,14,145.033675,-37.8619388,145.060194,-37.824297
262,206,1,145.008873,-37.85412,145.060194,-37.824297
262,742,1,145.220576,-37.977337,145.060194,-37.824297
262,525,30,144.9940109,-37.8168201,145.060194,-37.824297
262,661,1,145.2281658,-37.8486344,145.060194,-37.824297
262,321,1,145.24932,-37.808333,145.060194,-37.824297
262,1000,1,145.164381,-37.853991,145.060194,-37.824297
262,319,11,144.9744689,-37.8076887,145.060194,-37.824297
262,997,1,144.976056240715,-37.80778615,145.060194,-37.824297
528,881,9,145.050007,-38.225153,145.069164,-38.228812
528,548,1,145.155273,-37.832849,145.069164,-38.228812
528,742,2,145.220576,-37.977337,145.069164,-38.228812
528,466,114,145.1338638,-38.1536671,145.069164,-38.228812
528,229,1,145.1223061,-37.9200807,145.069164,-38.228812
528,187,4,145.1338638,-38.1536671,145.069164,-38.228812
528,740,57,145.1730469,-38.1506663,145.069164,-38.228812
528,960,7,144.885347,-38.3614811,145.069164,-38.228812
528,946,6,145.0414,-38.223747,145.069164,-38.228812
905,885,1,144.9709936,-37.8351445,145.095865666109,-37.80557615
905,782,12,145.119799,-37.813761,145.095865666109,-37.80557615
905,101,7,144.984064902876,-37.811073,145.095865666109,-37.80557615
905,525,1,144.9940109,-37.8168201,145.095865666109,-37.80557615
905,321,2,145.24932,-37.808333,145.095865666109,-37.80557615
905,188,1,144.947596,-37.778987,145.095865666109,-37.80557615
905,319,3,144.9744689,-37.8076887,145.095865666109,-37.80557615
666,145,1,144.284141,-36.749253,144.065048,-36.993961
666,46,1,144.2123435,-37.0519115,144.065048,-36.993961
836,285,1,143.8476414,-37.5597424,141.98473,-36.141002
836,145,1,144.284141,-36.749253,141.98473,-36.141002
836,931,1,142.3819587,-36.2531827,141.98473,-36.141002
